# time	Xh_Frames	P100_Output	Drive_Eh1	Laser_probe	
7.685187499999999677e-07	-1.828124999999980460e-02	-5.812499999999998224e-03	2.390624999999979572e-03	-3.453125000000001332e-03
7.685587500000000130e-07	7.890625000000373035e-03	-7.468749999999968470e-03	7.968749999999746869e-04	-1.289062499999993339e-03
7.685987500000000584e-07	-1.257812499999966249e-02	-6.656249999999974687e-03	2.203124999999972466e-03	-2.757812500000011990e-03
7.686387499999999979e-07	-2.374999999999971578e-02	-3.249999999999975131e-03	1.328124999999957812e-03	-2.164062500000007994e-03
7.686787500000000432e-07	-2.539062500000000000e-02	-5.296874999999978684e-03	5.312499999999831246e-04	5.859374999999944489e-04
7.687187499999999827e-07	-5.156249999999751310e-03	-4.046875000000005329e-03	2.031249999999984457e-03	-4.687500000000177636e-04
7.687587500000000281e-07	-6.953124999999893419e-03	3.593749999999951150e-04	3.609374999999970246e-03	3.437500000000037748e-04
7.687987499999999676e-07	-2.351562499999992895e-02	-1.390624999999978684e-03	-1.968750000000019096e-03	6.640625000000066613e-04
7.688387500000000129e-07	-4.468749999999976907e-02	1.796875000000031086e-03	-1.187500000000007994e-03	-1.757812500000011102e-03
7.688787500000000583e-07	-2.195312500000001776e-02	-2.406249999999998668e-03	2.234374999999955147e-03	-1.085937499999994893e-03
7.689187499999999977e-07	-9.999999999999786837e-03	-2.312499999999995115e-03	6.249999999996536104e-05	-4.757812500000013767e-03
7.689587500000000431e-07	1.695312500000012434e-02	-5.015624999999968026e-03	-3.968750000000020872e-03	-1.257812500000010658e-03
7.689987499999999826e-07	-1.343749999999976907e-02	-4.249999999999976019e-03	-2.578125000000042188e-03	1.249999999999862332e-04
7.690387500000000279e-07	-2.906249999999976907e-02	-3.203124999999973355e-03	9.843749999999817923e-04	-3.828124999999960032e-04
7.690787499999999674e-07	-2.851562499999982236e-02	-3.687500000000010214e-03	5.249999999999976907e-03	-2.835937499999996447e-03
7.691187500000000128e-07	-3.374999999999994671e-02	8.750000000000146549e-04	5.578124999999989342e-03	-2.203125000000000222e-03
7.691587500000000581e-07	-7.031249999999822364e-03	-6.875000000000075495e-04	-3.750000000000031086e-03	2.265624999999993339e-04
7.691987499999999976e-07	-1.765624999999992895e-02	-4.078124999999988010e-03	-5.312499999999997780e-03	2.281249999999984679e-03
7.692387500000000430e-07	-9.687499999999626965e-03	-2.968749999999964473e-03	-6.875000000000075495e-04	-8.984375000000155431e-04
7.692787499999999824e-07	-7.578124999999769074e-03	-5.828124999999961808e-03	-3.265625000000049738e-03	-1.015625000000131006e-04
7.693187500000000278e-07	-3.546874999999971578e-02	-5.718749999999994671e-03	3.468749999999964917e-03	-9.921875000000190958e-04
7.693587499999999673e-07	-2.585937500000001776e-02	-4.171874999999991562e-03	2.656249999999915623e-04	-6.406250000000057732e-04
7.693987500000000126e-07	-4.453124999999946709e-03	-3.218749999999992450e-03	7.812499999998445688e-05	-2.968750000000019984e-03
7.694387500000000580e-07	-1.429687499999987566e-02	1.593750000000004885e-03	5.000000000000004441e-04	-4.593750000000007550e-03
7.694787499999999975e-07	-3.468749999999998224e-02	-5.687500000000011990e-03	-3.656250000000027534e-03	-1.156249999999997558e-03
7.695187500000000428e-07	-2.789062499999994671e-02	-2.156249999999970690e-03	-1.703125000000027534e-03	4.453124999999891198e-04
7.695587499999999823e-07	-8.515624999999804601e-03	1.218749999999990674e-03	-3.734375000000011990e-03	-8.593749999999400480e-05
7.695987500000000277e-07	1.531250000000028422e-02	-1.281250000000011546e-03	-3.156250000000027089e-03	-3.281250000000124345e-04
7.696387499999999671e-07	1.546875000000014211e-02	8.750000000000146549e-04	-9.062499999999973355e-04	-7.343750000000093259e-04
7.696787500000000125e-07	-3.734374999999978684e-02	-4.140625000000008882e-03	-3.281250000000124345e-04	-2.382812499999997780e-03
7.697187500000000578e-07	-2.679687500000005329e-02	-3.656249999999972022e-03	-6.468750000000023093e-03	-3.195312500000019318e-03
7.697587499999999973e-07	-1.492187499999975131e-02	-4.640625000000009326e-03	-5.156250000000195399e-04	-5.828125000000017319e-03
7.697987500000000427e-07	-1.812499999999994671e-02	1.828125000000013767e-03	1.078124999999985345e-03	-1.117187500000005329e-03
7.698387499999999822e-07	-5.468749999999911182e-03	-5.171874999999992450e-03	6.281249999999960476e-03	-9.062499999999973355e-04
7.698787500000000275e-07	-3.117187499999962697e-02	-7.953125000000005329e-03	6.890624999999983569e-03	2.343750000000088818e-05
7.699187499999999670e-07	-2.218749999999980460e-02	-2.390624999999979572e-03	2.687499999999953815e-03	-1.882812499999997335e-03
7.699587500000000123e-07	-2.648437499999989342e-02	-5.046875000000006217e-03	-1.531250000000039524e-03	-1.726562500000000666e-03
7.699987500000000577e-07	-2.968749999999964473e-03	1.718749999999991118e-03	-1.078125000000040856e-03	-2.187500000000175415e-04
7.700387499999999972e-07	8.828124999999964473e-03	-1.359374999999996003e-03	-1.593750000000004885e-03	1.382812499999996891e-03
7.700787500000000425e-07	2.968749999999964473e-03	-1.437499999999980460e-03	-1.453124999999999556e-03	1.320312500000003775e-03
7.701187499999999820e-07	-3.960937499999994671e-02	-6.249999999999866773e-04	-2.593750000000005773e-03	2.148437499999988898e-03
7.701587500000000274e-07	-2.265624999999982236e-02	1.562500000001909584e-05	1.156249999999969802e-03	-6.250000000000144329e-04
7.701987499999999669e-07	-1.445312499999973355e-02	-4.859374999999999112e-03	4.093749999999951594e-03	-2.757812500000011990e-03
7.702387500000000122e-07	3.031249999999996447e-02	-2.093750000000005329e-03	3.999999999999948042e-03	-2.421875000000017764e-03
7.702787500000000576e-07	9.375000000000355271e-04	-2.562499999999967581e-03	1.124999999999987121e-03	3.828124999999960032e-04
7.703187499999999970e-07	-3.210937499999966249e-02	-3.453125000000001332e-03	3.781249999999958256e-03	5.781249999999849010e-04
7.703587500000000424e-07	-5.906250000000001776e-02	-9.359375000000003109e-03	2.812499999999995559e-03	-1.164062500000007105e-03
7.703987499999999819e-07	-3.960937499999994671e-02	-2.046875000000003553e-03	-1.765625000000048406e-03	-1.328125000000013323e-03
7.704387500000000272e-07	-1.218750000000001776e-02	-4.109374999999970690e-03	-1.406250000000053291e-04	-2.804687500000013767e-03
7.704787499999999667e-07	-2.343749999999644729e-03	-2.124999999999988010e-03	-3.046875000000004441e-03	-2.117187500000006217e-03
7.705187500000000121e-07	-2.984374999999994671e-02	-3.031249999999985345e-03	1.593749999999949374e-03	-1.429687499999998668e-03
7.705587500000000574e-07	-3.476562499999991118e-02	-4.953125000000002665e-03	6.093749999999953371e-03	-1.984375000000010436e-03
7.705987499999999969e-07	-3.914062499999992895e-02	1.093750000000226485e-04	5.531249999999987566e-03	1.640625000000062172e-04
7.706387500000000423e-07	-2.343749999999644729e-03	3.984375000000039968e-03	-3.828125000000015543e-03	2.023437500000002665e-03
7.706787499999999817e-07	-7.968749999999857891e-03	-1.593750000000004885e-03	-4.312499999999996891e-03	-7.734375000000015543e-04
7.707187500000000271e-07	-5.937499999999928946e-03	1.187500000000007994e-03	-4.250000000000031530e-03	-1.851562500000014655e-03
7.707587499999999666e-07	-3.289062499999984013e-02	-5.484374999999985789e-03	-5.703125000000031086e-03	7.890624999999928946e-04
7.707987500000000119e-07	-2.609374999999980460e-02	-2.874999999999960920e-03	-5.156250000000195399e-04	-9.843750000000095479e-04
7.708387500000000573e-07	-3.624999999999989342e-02	1.437500000000035971e-03	-1.968750000000019096e-03	-2.601562500000015321e-03
7.708787499999999968e-07	-7.343749999999982236e-03	-1.421874999999961364e-03	-6.718750000000439648e-04	-1.531250000000011768e-03
7.709187500000000421e-07	1.601562500000008882e-02	-4.843749999999980016e-03	-1.781250000000011990e-03	-2.250000000000001998e-03
7.709587499999999816e-07	-1.578124999999985789e-02	-2.296874999999976019e-03	-2.593750000000005773e-03	7.578124999999824585e-04
7.709987500000000270e-07	-5.742187499999973355e-02	-4.859374999999999112e-03	3.953125000000001776e-03	-1.250000000000139888e-04
7.710387499999999664e-07	-4.390625000000003553e-02	-6.718749999999884537e-04	7.874999999999965361e-03	-2.617187500000006661e-03
7.710787500000000118e-07	-2.515624999999976907e-02	3.765624999999994671e-03	4.687499999999622524e-04	6.015624999999857891e-04
7.711187500000000571e-07	-7.421874999999911182e-03	-5.000000000000004441e-04	-2.875000000000016431e-03	-7.343750000000093259e-04
7.711587499999999966e-07	-3.890624999999969802e-02	-2.937499999999981792e-03	-2.015625000000020872e-03	2.812499999999829026e-04
7.711987500000000420e-07	-2.749999999999985789e-02	-4.718749999999993783e-03	-2.234375000000010658e-03	1.406250000000053291e-04
7.712387499999999815e-07	-3.499999999999969802e-02	-1.734375000000010214e-03	-1.140625000000006217e-03	-2.812500000000106581e-04
7.712787500000000268e-07	-7.812500000000000000e-03	3.734375000000011990e-03	-8.281250000000128786e-04	-7.812500000009547918e-06
7.713187499999999663e-07	-1.414062500000001776e-02	4.687500000000177636e-05	-1.375000000000015099e-03	-2.312499999999995115e-03
7.713587500000000117e-07	-8.437499999999875655e-03	-2.796874999999976463e-03	-2.437500000000036859e-03	-4.046875000000005329e-03
7.713987500000000570e-07	-1.195312499999978684e-02	-4.671874999999992006e-03	-7.953125000000005329e-03	-1.195312500000017542e-03
7.714387499999999965e-07	-1.570312499999992895e-02	-5.921874999999965361e-03	-5.937500000000039968e-04	2.343750000000088818e-05
7.714787500000000418e-07	-1.437499999999980460e-02	1.843750000000032863e-03	-2.937500000000037303e-03	-6.249999999999311662e-05
7.715187499999999813e-07	-1.109374999999968026e-02	-3.812499999999996447e-03	-5.468750000000022204e-04	1.484374999999871214e-04
7.715587500000000267e-07	-1.070312500000003553e-02	-2.249999999999974243e-03	-6.875000000000075495e-04	-6.171875000000048850e-04
7.715987499999999662e-07	-1.328124999999991118e-02	-5.453125000000003109e-03	-7.265624999999997780e-03	-3.046875000000115463e-04
7.716387500000000115e-07	-1.578124999999985789e-02	-4.843749999999813483e-04	-1.406250000000053291e-04	7.656249999999920064e-04
7.716787500000000569e-07	-3.812499999999996447e-02	3.812499999999996447e-03	7.328124999999963141e-03	7.109374999999806821e-04
7.717187499999999963e-07	-2.203124999999994671e-02	2.953125000000000888e-03	4.390624999999981348e-03	-2.640625000000007550e-03
7.717587500000000417e-07	-2.453124999999989342e-02	-1.265624999999992450e-03	6.312499999999998668e-03	-1.648437500000016209e-03
7.717987499999999812e-07	-2.343749999997868372e-04	-3.656249999999972022e-03	1.874999999999515943e-04	6.015624999999857891e-04
7.718387500000000265e-07	-1.296874999999975131e-02	-7.046875000000007994e-03	1.828124999999958256e-03	-4.687500000000177636e-04
7.718787499999999660e-07	-1.289062499999982236e-02	-6.734375000000014655e-03	2.374999999999960476e-03	1.562499999999966693e-04
7.719187500000000114e-07	-1.804687500000001776e-02	-4.171874999999991562e-03	3.531249999999985789e-03	-4.687500000000177636e-05
7.719587500000000567e-07	-1.484374999999982236e-02	-6.406250000000057732e-04	-7.203125000000032419e-03	-2.945312500000019096e-03
7.719987499999999962e-07	-4.765624999999662492e-03	5.437500000000039524e-03	-4.906250000000000888e-03	4.765624999999995559e-04
7.720387500000000416e-07	-2.867187499999968026e-02	-7.187499999999902300e-04	-2.890625000000035527e-03	-8.437500000000042188e-04
7.720787499999999810e-07	-3.039062499999989342e-02	-9.874999999999967137e-03	1.765624999999992895e-03	5.078124999999822364e-04
7.721187500000000264e-07	-1.953125000000000000e-02	-8.500000000000007550e-03	2.624999999999988454e-03	8.749999999999868994e-04
7.721587499999999659e-07	5.000000000000337508e-03	-5.656249999999973799e-03	-7.156250000000030642e-03	-1.015625000000131006e-04
7.721987500000000112e-07	1.562500000000000000e-02	-1.343749999999976907e-03	-1.093750000000226485e-04	-8.124999999999937828e-04
7.722387500000000566e-07	-2.882812499999998224e-02	-1.046875000000002665e-03	9.374999999994804156e-05	1.874999999999987788e-03
7.722787499999999961e-07	-4.445312499999998224e-02	-4.374999999999962252e-03	1.249999999999973355e-03	1.070312500000003553e-03
7.723187500000000414e-07	-2.906249999999976907e-02	-2.453125000000000444e-03	-7.968750000000301981e-04	-7.187500000000179856e-04
7.723587499999999809e-07	-2.000000000000001776e-02	-4.812499999999997335e-03	-3.906250000000333067e-04	-1.710937500000009326e-03
7.723987500000000263e-07	-1.718749999999991118e-02	-5.749999999999977351e-03	-2.781250000000012879e-03	-1.039062499999993117e-03
7.724387499999999657e-07	-3.109374999999969802e-02	-4.906250000000000888e-03	3.937499999999982681e-03	-1.718750000000018874e-03
7.724787500000000111e-07	-4.773437499999966249e-02	-3.515624999999966693e-03	2.703124999999972911e-03	8.124999999999937828e-04
7.725187500000000564e-07	-4.703124999999985789e-02	-3.171874999999990674e-03	-3.171875000000046185e-03	-6.249999999999311662e-05
7.725587499999999959e-07	-2.890625000000035527e-03	-3.687500000000010214e-03	-2.453125000000000444e-03	-2.015624999999993117e-03
7.725987500000000413e-07	8.281250000000017764e-03	-3.515624999999966693e-03	-2.406249999999998668e-03	-3.687500000000010214e-03
7.726387499999999808e-07	-5.703124999999698019e-03	-2.781250000000012879e-03	-5.625000000000213163e-04	-1.085937499999994893e-03
7.726787500000000261e-07	-2.031249999999973355e-02	-2.921874999999962697e-03	-7.656250000000475175e-04	-8.593749999999400480e-05
7.727187499999999656e-07	-5.968749999999989342e-02	8.281250000000128786e-04	-2.171875000000045297e-03	7.812499999998445688e-05
7.727587500000000110e-07	1.445312500000017764e-02	-1.312499999999994227e-03	2.874999999999960920e-03	-1.757812500000011102e-03
7.727987500000000563e-07	4.101562500000000000e-02	1.484375000000037748e-03	6.374999999999964029e-03	-1.843750000000005107e-03
7.728387499999999958e-07	2.210937500000031974e-02	1.281250000000011546e-03	4.531249999999986677e-04	-2.914062500000008660e-03
7.728787500000000411e-07	-3.765624999999994671e-02	-5.828124999999961808e-03	-1.000000000000000888e-03	2.828124999999986899e-03
7.729187499999999806e-07	-4.898437499999985789e-02	8.593749999999955591e-04	-1.875000000000071054e-04	1.062499999999994005e-03
7.729587500000000260e-07	-2.812499999999662492e-03	-1.078124999999985345e-03	-2.500000000000002220e-03	-9.765625000000000000e-04
7.729987499999999655e-07	6.562500000000248690e-03	3.593749999999951150e-04	-3.156250000000027089e-03	-4.843750000000091038e-04
7.730387500000000108e-07	-3.781249999999980460e-02	-5.046875000000006217e-03	1.812499999999994671e-03	-8.359374999999946709e-04
7.730787500000000562e-07	-4.257812499999991118e-02	-2.390624999999979572e-03	3.437499999999760192e-04	2.500000000000002220e-04
7.731187499999999956e-07	-4.968749999999966249e-02	-2.078124999999986233e-03	7.546874999999952927e-03	8.906250000000059952e-04
7.731587500000000410e-07	-2.109374999999857891e-03	-7.218749999999996003e-03	1.171874999999988898e-03	2.500000000000002220e-04
7.731987499999999805e-07	7.656250000000142109e-03	-6.656249999999974687e-03	3.765624999999994671e-03	-2.750000000000002442e-03
7.732387500000000258e-07	7.500000000000284217e-03	-3.874999999999961808e-03	-3.421875000000018652e-03	-1.460937500000009104e-03
7.732787499999999653e-07	-1.429687499999987566e-02	-5.093750000000007994e-03	-1.281250000000011546e-03	-2.015624999999993117e-03
7.733187500000000107e-07	-5.390624999999982236e-02	-3.374999999999961364e-03	3.749999999999975575e-03	-2.117187500000006217e-03
7.733587500000000560e-07	-4.132812499999971578e-02	-5.468749999999966693e-03	-2.687500000000009326e-03	6.875000000000075495e-04
7.733987499999999955e-07	-3.328124999999992895e-02	-1.500000000000001332e-03	-4.187500000000010658e-03	-2.476562500000001332e-03
7.734387500000000409e-07	1.132812500000035527e-02	4.406250000000000444e-03	-4.312499999999996891e-03	-1.046875000000002665e-03
7.734787499999999803e-07	3.351562500000015987e-02	8.750000000000146549e-04	-2.296875000000031530e-03	-4.554687500000015321e-03
7.735187500000000257e-07	-1.484374999999982236e-02	-7.890624999999984457e-03	-3.875000000000017319e-03	-1.039062499999993117e-03
7.735587499999999652e-07	-2.656249999999982236e-02	-7.687500000000013767e-03	-1.328125000000013323e-03	-2.125000000000015765e-03
7.735987500000000105e-07	-3.804687500000003553e-02	5.375000000000018652e-03	-6.843750000000037303e-03	-3.789062499999995559e-03
7.736387500000000559e-07	-1.312500000000005329e-02	2.062500000000022649e-03	-1.062500000000021760e-03	-3.164062500000008882e-03
7.736787499999999954e-07	-1.398437499999971578e-02	1.718749999999991118e-03	6.078124999999989786e-03	-4.601562500000017097e-03
7.737187500000000407e-07	-3.773437499999987566e-02	-8.156249999999976019e-03	4.874999999999962697e-03	-1.929687499999999112e-03
7.737587499999999802e-07	-3.632812499999982236e-02	-6.859375000000000888e-03	7.609374999999973799e-03	5.390624999999926725e-04
7.737987500000000256e-07	-3.765624999999994671e-02	-7.734375000000015543e-03	2.968749999999742428e-04	4.140625000000064393e-04
7.738387499999999650e-07	-2.499999999999946709e-03	-2.093750000000005329e-03	-3.312500000000051514e-03	-1.921875000000017319e-03
7.738787500000000104e-07	-3.640624999999975131e-02	-5.796874999999979128e-03	-3.125000000003819167e-05	-1.710937500000009326e-03
7.739187500000000558e-07	-2.265624999999982236e-02	-7.499999999999729106e-04	-1.046875000000002665e-03	-2.742187499999992895e-03
7.739587499999999952e-07	-2.453124999999989342e-02	-1.906249999999998224e-03	-7.843750000000038192e-03	3.671875000000046629e-04
7.739987500000000406e-07	-9.375000000000355271e-04	-5.343749999999980460e-03	-6.406250000000057732e-04	2.531249999999984901e-03
7.740387499999999801e-07	-1.859374999999996447e-02	-8.593750000000011102e-03	-2.343750000000033307e-03	-7.031249999999988898e-04
7.740787500000000254e-07	3.406250000000010658e-02	-2.390624999999979572e-03	-5.828125000000017319e-03	-2.156249999999998446e-03
7.741187499999999649e-07	2.343750000000000000e-02	1.124999999999987121e-03	-5.093750000000007994e-03	-1.976562500000000888e-03
7.741587500000000103e-07	1.781250000000023093e-02	5.859375000000000000e-03	-2.343750000000033307e-03	-2.187500000000008882e-03
7.741987500000000556e-07	-5.468750000000000000e-02	-1.749999999999973799e-03	6.656249999999974687e-03	9.687499999999904521e-04
7.742387499999999951e-07	-6.812499999999976907e-02	-5.031249999999987121e-03	4.734374999999957367e-03	0.000000000000000000e+00
7.742787500000000404e-07	-4.617187499999975131e-02	-3.609374999999970246e-03	8.281249999999573674e-04	1.875000000000071054e-04
7.743187499999999799e-07	-7.812499999992894573e-05	-4.234375000000012434e-03	-3.437500000000037748e-03	-2.382812499999997780e-03
7.743587500000000253e-07	-1.374999999999992895e-02	-8.781249999999962697e-03	3.265624999999994227e-03	-1.398437500000015987e-03
7.743987499999999648e-07	-1.351562499999969802e-02	-6.140625000000010658e-03	6.984374999999987121e-03	1.562499999999966693e-04
7.744387500000000101e-07	-1.906249999999998224e-02	-7.156249999999975131e-03	6.562499999999971134e-03	1.312499999999994227e-03
7.744787500000000555e-07	1.226562499999994671e-02	-2.796874999999976463e-03	1.546875000000003109e-03	-9.453125000000173195e-04
7.745187499999999949e-07	8.281250000000017764e-03	-5.656249999999973799e-03	-2.265625000000048850e-03	9.765625000000000000e-04
7.745587500000000403e-07	-1.546874999999969802e-02	-5.203124999999975131e-03	3.734374999999956479e-03	-2.937500000000009548e-03
7.745987499999999798e-07	-5.960937499999996447e-02	-5.453125000000003109e-03	7.656249999999920064e-04	2.343749999999811262e-04
7.746387500000000251e-07	-4.124999999999978684e-02	-9.375000000000355271e-05	2.078124999999986233e-03	-3.359374999999942268e-04
7.746787499999999646e-07	-2.070312499999982236e-02	4.140625000000008882e-03	-2.718750000000047518e-03	-1.390625000000006439e-03
7.747187500000000100e-07	-1.093749999999893419e-03	-3.593749999999951150e-04	-5.781250000000404121e-04	-1.007812500000010436e-03
7.747587500000000553e-07	-3.046874999999893419e-03	-2.578124999999986677e-03	-1.421875000000016875e-03	-2.945312500000019096e-03
7.747987499999999948e-07	-3.203124999999751310e-03	-9.109374999999975131e-03	-1.421875000000016875e-03	-3.046875000000115463e-04
7.748387500000000402e-07	-3.664062499999998224e-02	-4.656249999999972911e-03	-2.000000000000001776e-03	-1.796874999999975575e-04
7.748787499999999796e-07	-2.593749999999994671e-02	-1.843749999999977351e-03	-2.984375000000039080e-03	4.296874999999977796e-04
7.749187500000000250e-07	-2.968749999999964473e-03	-1.406249999999997780e-03	-3.031250000000040856e-03	-2.671875000000017986e-03
7.749587499999999645e-07	-1.632812499999980460e-02	-4.531249999999986677e-03	-1.890625000000034639e-03	-1.421875000000016875e-03
7.749987500000000098e-07	-3.632812499999982236e-02	-2.124999999999988010e-03	3.781249999999958256e-03	8.593749999999955591e-04
7.750387500000000552e-07	-2.164062499999985789e-02	1.375000000000015099e-03	1.218749999999990674e-03	-2.875000000000016431e-03
7.750787499999999947e-07	-3.828124999999626965e-03	-1.906249999999998224e-03	-2.890625000000035527e-03	9.687499999999904521e-04
7.751187500000000400e-07	-1.898437500000005329e-02	-1.765624999999992895e-03	-5.718750000000050182e-03	-8.906250000000059952e-04
7.751587499999999795e-07	-1.179687499999992895e-02	-2.000000000000001776e-03	-5.500000000000004885e-03	-7.812500000001221245e-05
7.751987500000000249e-07	-9.296874999999982236e-03	-1.749999999999973799e-03	-6.609375000000028422e-03	2.968749999999992228e-03
7.752387499999999643e-07	-1.343749999999976907e-02	-5.781250000000015543e-03	-8.750000000000146549e-04	-5.156250000000195399e-04
7.752787500000000097e-07	-1.671874999999989342e-02	-2.453125000000000444e-03	-7.984375000000043521e-03	-1.382812499999996891e-03
7.753187500000000551e-07	1.132812500000035527e-02	1.968750000000019096e-03	-8.125000000000492939e-04	-3.554687500000014433e-03
7.753587499999999945e-07	8.906250000000337508e-03	6.250000000002087219e-05	4.687499999999622524e-04	-1.101562500000013989e-03
7.753987500000000399e-07	1.757812500000000000e-02	9.218750000000164313e-04	9.687499999999626965e-04	-2.578125000000097700e-04
7.754387499999999794e-07	-3.749999999999964473e-02	-5.593750000000008438e-03	3.359374999999997780e-03	-4.531249999999986677e-04
7.754787500000000247e-07	-4.601562499999989342e-02	-4.703124999999974687e-03	-3.828125000000015543e-03	-2.601562500000015321e-03
7.755187499999999642e-07	-2.273437499999975131e-02	-4.687499999999622524e-04	-3.406249999999999556e-03	-2.289062499999994227e-03
7.755587500000000096e-07	-3.757812500000001776e-02	-1.859374999999996447e-03	7.109374999999973355e-03	-1.250000000000139888e-04
7.755987500000000549e-07	-3.828124999999626965e-03	-5.296874999999978684e-03	4.906250000000000888e-03	2.374999999999988232e-03
7.756387499999999944e-07	-1.609375000000001776e-02	-8.000000000000007105e-03	1.671874999999989342e-03	-4.609375000000082157e-04
7.756787500000000397e-07	-3.679687499999984013e-02	-2.406249999999998668e-03	-3.656250000000027534e-03	-2.226562500000001110e-03
7.757187499999999792e-07	-2.281249999999968026e-02	-5.437499999999984013e-03	-3.546875000000004885e-03	3.359374999999942268e-04
7.757587500000000246e-07	-3.054687499999975131e-02	1.718749999999991118e-03	2.296874999999976019e-03	-4.765624999999995559e-04
7.757987499999999641e-07	-3.273437499999998224e-02	-3.437499999999760192e-04	-3.171875000000046185e-03	6.640625000000066613e-04
7.758387500000000094e-07	-4.453124999999946709e-03	-5.296874999999978684e-03	-5.281250000000015099e-03	-2.750000000000002442e-03
7.758787500000000548e-07	-1.335937499999984013e-02	-3.609374999999970246e-03	-8.281250000000128786e-04	-2.312499999999995115e-03
7.759187499999999942e-07	-1.164062499999962697e-02	-4.406250000000000444e-03	3.749999999999586997e-04	7.578124999999824585e-04
7.759587500000000396e-07	-1.632812499999980460e-02	1.328125000000013323e-03	1.296874999999975131e-03	-1.914062500000007772e-03
7.759987499999999791e-07	-1.367187500000000000e-02	-5.000000000000004441e-04	-8.125000000000492939e-04	-3.601562500000016209e-03
7.760387500000000244e-07	1.804687500000001776e-02	-4.437499999999983125e-03	-4.687500000000177636e-05	-4.125000000000017542e-03
7.760787499999999639e-07	5.937500000000373035e-03	-2.296874999999976019e-03	-3.250000000000030642e-03	7.890624999999928946e-04
7.761187500000000093e-07	-1.859374999999996447e-02	-3.984374999999984457e-03	1.953125000000000000e-03	-2.343750000000088818e-05
7.761587500000000546e-07	-3.218750000000003553e-02	-4.218749999999993339e-03	5.859375000000000000e-03	-1.398437500000015987e-03
7.761987499999999941e-07	-2.749999999999985789e-02	-3.374999999999961364e-03	4.453125000000002220e-03	-4.000000000000003553e-03
7.762387500000000395e-07	-3.554687499999964473e-02	-2.500000000000002220e-03	5.156249999999640288e-04	-1.687500000000008438e-03
7.762787499999999789e-07	-7.499999999999840128e-03	-2.703124999999972911e-03	3.234374999999956035e-03	-2.265624999999993339e-04
7.763187500000000243e-07	-1.031249999999994671e-02	-4.343749999999979572e-03	2.078124999999986233e-03	2.234374999999982903e-03
7.763587500000000697e-07	-2.624999999999966249e-02	-5.781250000000015543e-03	2.234374999999955147e-03	1.429687499999998668e-03
7.763987500000000091e-07	-2.085937499999968026e-02	-4.906250000000000888e-03	7.640624999999956479e-03	-6.640625000000066613e-04
7.764387500000000545e-07	-8.828124999999964473e-03	1.624999999999987566e-03	0.000000000000000000e+00	-1.718750000000018874e-03
7.764787499999999940e-07	-1.468749999999996447e-02	-1.046875000000002665e-03	-2.531250000000040412e-03	-1.546875000000003109e-03
7.765187500000000393e-07	-2.656249999999804601e-03	-5.812499999999998224e-03	-1.796875000000031086e-03	-2.570312500000004885e-03
7.765587499999999788e-07	-3.640624999999975131e-02	1.500000000000001332e-03	2.046874999999948042e-03	2.781249999999985123e-03
7.765987500000000242e-07	-1.328124999999991118e-02	-1.812499999999994671e-03	5.781249999999849010e-04	1.164062500000007105e-03
7.766387500000000695e-07	3.906250000000888178e-04	-5.468749999999966693e-03	1.828124999999958256e-03	-1.953125000000166533e-04
7.766787500000000090e-07	7.890625000000373035e-03	-2.406249999999998668e-03	8.281249999999573674e-04	4.765624999999995559e-04
7.767187500000000544e-07	-3.328124999999992895e-02	1.671874999999989342e-03	4.062499999999968914e-04	-2.812499999999995559e-03
7.767587499999999938e-07	-2.179687499999971578e-02	4.343750000000035083e-03	1.249999999999973355e-03	-1.328125000000013323e-03
7.767987500000000392e-07	-3.609375000000003553e-02	-1.406249999999997780e-03	1.140624999999950706e-03	-1.703124999999999778e-03
7.768387499999999787e-07	-1.796874999999698019e-03	-2.984374999999983569e-03	5.624999999999658051e-04	3.984374999999873435e-04
7.768787500000000240e-07	-6.328125000000017764e-03	1.921875000000017319e-03	6.718749999999995559e-03	-4.375000000000073275e-04
7.769187500000000694e-07	-8.203124999999644729e-03	-1.749999999999973799e-03	6.843749999999981792e-03	5.234375000000013323e-04
7.769587500000000089e-07	-1.523437499999991118e-02	1.234375000000009770e-03	3.515624999999966693e-03	-7.812500000001221245e-05
7.769987500000000542e-07	-1.609375000000001776e-02	-3.437499999999982236e-03	-1.203125000000027089e-03	-8.203125000000033307e-04
7.770387499999999937e-07	-1.476562499999989342e-02	-9.218749999999997780e-03	-6.718750000000051070e-03	2.109374999999996669e-03
7.770787500000000390e-07	-1.124999999999998224e-02	-4.781250000000014655e-03	-4.687500000000011102e-03	-7.734375000000015543e-04
7.771187499999999785e-07	-2.421875000000017764e-03	3.546875000000004885e-03	-6.250000000002087219e-05	-1.960937500000009548e-03
7.771587500000000239e-07	-3.906249999996447286e-04	2.250000000000029754e-03	-3.109375000000025313e-03	-2.273437500000002887e-03
7.771987500000000692e-07	-3.710937500000000000e-02	-1.500000000000001332e-03	2.468749999999964029e-03	-3.124999999999933387e-04
7.772387500000000087e-07	-1.257812499999966249e-02	-1.968749999999963585e-03	7.187499999999902300e-04	2.000000000000001776e-03
7.772787500000000541e-07	3.437499999999982236e-03	2.062500000000022649e-03	-2.906249999999999112e-03	1.546875000000003109e-03
7.773187499999999936e-07	3.804687500000003553e-02	3.468750000000020428e-03	-5.671875000000048406e-03	-8.437500000000042188e-04
7.773587500000000389e-07	-1.781249999999978684e-02	-3.296874999999976907e-03	-4.578125000000043965e-03	2.789062499999994671e-03
