# time	Trigger	RGA	Intrepid	Pockels_Monitor	
7.287999999999998821e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.303999999999999758e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	-2.000000000000000389e-02
7.319999999999999372e-08	3.000000000000002665e-02	2.000000000000001776e-03	-1.110223024625156540e-16	-2.000000000000000389e-02
7.335999999999998986e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
7.351999999999999924e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
7.367999999999999537e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
7.383999999999999151e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.399999999999998765e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.415999999999999703e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
7.431999999999999316e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
7.447999999999998930e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
7.463999999999999868e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.479999999999999482e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.495999999999999095e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.511999999999998709e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.527999999999999647e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.543999999999999261e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.559999999999998874e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.575999999999999812e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.591999999999999426e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.607999999999999040e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
7.623999999999999977e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.639999999999999591e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.655999999999999205e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.671999999999998819e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.687999999999999756e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.703999999999999370e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
7.719999999999998984e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
7.735999999999999921e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
7.751999999999999535e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.767999999999999149e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.783999999999998763e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.799999999999999700e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
7.815999999999999314e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	-2.000000000000000389e-02
7.831999999999998928e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.847999999999999865e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.863999999999999479e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.879999999999999093e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.895999999999998707e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.911999999999999644e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.927999999999999258e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.943999999999998872e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
7.959999999999999809e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.975999999999999423e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
7.991999999999999037e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.007999999999999974e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	-2.000000000000000389e-02
8.023999999999999588e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.039999999999999202e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.055999999999998816e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.071999999999999753e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.087999999999999367e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.103999999999998981e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.119999999999999918e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.135999999999999532e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.151999999999999146e-08	1.000000000000000888e-02	2.000000000000001776e-03	-8.000000000000118128e-03	0.000000000000000000e+00
8.167999999999998760e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.183999999999999697e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.199999999999999311e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.215999999999998925e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.231999999999999863e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.247999999999999476e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.263999999999999090e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.279999999999998704e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.295999999999999642e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.311999999999999255e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.327999999999998869e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.343999999999999807e-08	3.000000000000002665e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.359999999999999421e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.375999999999999034e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.391999999999998648e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.407999999999999586e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.423999999999999200e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.439999999999998813e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
8.455999999999999751e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.471999999999999365e-08	3.000000000000002665e-02	-2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.487999999999998979e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.503999999999999916e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.519999999999999530e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	-2.000000000000000389e-02
8.535999999999999144e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	-2.000000000000000389e-02
8.551999999999998758e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.567999999999999695e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.583999999999999309e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-8.000000000000118128e-03	0.000000000000000000e+00
8.599999999999998923e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.615999999999999860e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.631999999999999474e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.647999999999999088e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.663999999999998702e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.679999999999999639e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
8.695999999999999253e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
8.711999999999998867e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.727999999999999804e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.743999999999999418e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.759999999999999032e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
8.775999999999998646e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.791999999999999583e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.807999999999999197e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.823999999999998811e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.839999999999999748e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.855999999999999362e-08	3.000000000000002665e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.871999999999998976e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.887999999999999913e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.903999999999999527e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.919999999999999141e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
8.935999999999998755e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.951999999999999692e-08	1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.967999999999999306e-08	1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
8.983999999999998920e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
8.999999999999999857e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.015999999999999471e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.031999999999999085e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.047999999999998699e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.063999999999999636e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.079999999999999250e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
9.095999999999998864e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
9.111999999999999802e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
9.127999999999999415e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
9.143999999999999029e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.159999999999998643e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.175999999999999581e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.191999999999999194e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.207999999999998808e-08	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.223999999999999746e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.239999999999999360e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.255999999999998973e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.271999999999998587e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.287999999999999525e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.303999999999999139e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.319999999999998752e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.335999999999999690e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.351999999999999304e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.367999999999998918e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.383999999999999855e-08	1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.399999999999999469e-08	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.415999999999999083e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.431999999999998697e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.447999999999999634e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.463999999999999248e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.479999999999998862e-08	-1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.495999999999999799e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.511999999999999413e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.527999999999999027e-08	1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	2.000000000000000389e-02
9.543999999999998641e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.559999999999999578e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.575999999999999192e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.591999999999998806e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.607999999999999743e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	-2.000000000000000389e-02
9.623999999999999357e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.639999999999998971e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
9.655999999999998585e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.671999999999999522e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.687999999999999136e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.703999999999998750e-08	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.719999999999999687e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.735999999999999301e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.751999999999998915e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.767999999999999852e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.783999999999999466e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.799999999999999080e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	-2.000000000000000389e-02
9.815999999999998694e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.831999999999999631e-08	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.847999999999999245e-08	-1.000000000000000888e-02	1.000000000000000888e-02	-1.110223024625156540e-16	0.000000000000000000e+00
9.863999999999998859e-08	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.879999999999999796e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.895999999999999410e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.911999999999999024e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.927999999999998638e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.943999999999999575e-08	3.000000000000002665e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.959999999999999189e-08	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
9.975999999999998803e-08	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
9.991999999999999741e-08	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.000799999999999935e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.002399999999999897e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.003999999999999858e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.005599999999999952e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.007199999999999913e-07	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.008799999999999875e-07	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.010399999999999968e-07	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.011999999999999930e-07	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.013599999999999891e-07	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.015199999999999985e-07	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
1.016799999999999946e-07	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.018399999999999908e-07	1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.019999999999999869e-07	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.021599999999999963e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.023199999999999924e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.024799999999999886e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.026399999999999979e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.027999999999999941e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.029599999999999902e-07	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.031199999999999864e-07	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.032799999999999957e-07	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.034399999999999919e-07	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.035999999999999880e-07	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.037599999999999974e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	-2.000000000000000389e-02
1.039199999999999935e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.040799999999999897e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.042399999999999858e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.043999999999999952e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.045599999999999913e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.047199999999999874e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.048799999999999968e-07	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.050399999999999930e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.051999999999999891e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.053599999999999852e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.055199999999999946e-07	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
1.056799999999999907e-07	-1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.058399999999999869e-07	-1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.059999999999999963e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.061599999999999924e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.063199999999999885e-07	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.064799999999999979e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.066399999999999941e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.067999999999999902e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.069599999999999863e-07	1.000000000000000888e-02	6.000000000000005329e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.071199999999999957e-07	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.072799999999999918e-07	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	2.000000000000000389e-02
1.074399999999999880e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.075999999999999974e-07	-1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.077599999999999935e-07	1.000000000000000888e-02	-2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.079199999999999896e-07	-1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.080799999999999858e-07	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.082399999999999951e-07	-1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.083999999999999913e-07	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.085599999999999874e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	2.000000000000000389e-02
1.087199999999999968e-07	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
1.088799999999999929e-07	1.000000000000000888e-02	6.000000000000005329e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.090399999999999891e-07	1.000000000000000888e-02	2.000000000000001776e-03	-1.110223024625156540e-16	0.000000000000000000e+00
1.091999999999999852e-07	1.000000000000000888e-02	2.000000000000001776e-03	7.999999999999896083e-03	0.000000000000000000e+00
